reviewId,userName,userImage,👍,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,score,Comments,Keywords,LDA_Category,Sentiment,Insight
678958df-09c1-49e0-8831-4a3035cbe8e1,Eshete Efa,https://play-lh.googleusercontent.com/a-/ALV-UjUCQ4CTb7WMrTtSQ_0OGzAyA4G8MWQ_ixrkBy1Dgz9LNI0,374,23.09.23,2023-10-21 04:34:14,,,23.09.23,2,"This app has serious problems. Once logged out, it is difficult to log in again. It does not give any time and closes immediately. So I couldn't withdraw the money I deposited in this account #Update They are getting better now than before. But some problems still persist. Unlike other banks, it remains efficient and reliable to send to various financial applications. For example, sometimes it is difficult to send money to Telebr","money, withdraw",Functional Issues and User Experience,Negative,"Influential words: serious, difficult, better, other, difficult"
ba02fb4b-1c10-4273-a28b-f1a79a43ccb5,aymen aladin,https://play-lh.googleusercontent.com/a/ACg8ocIuJQATTe5JtCbul_TbppGi2_OZQIrZO3AVvHZZCZDf=mo,0,,2023-10-20 08:13:26,,,,5,BoA,,Positive Feedback,Neutral,No significant influential words
52b7d9ff-37ce-4b2b-a46d-94f43ce31e3f,Kassa Hamdino,https://play-lh.googleusercontent.com/a/ACg8ocKk3ThgrfcHOKdYXkSKxlAVlrESPCGgQClz9psY3a8c=mo,1,23.09.23,2023-10-19 09:21:20,,,23.09.23,5,Apolo good app,good,Positive Feedback,Positive,Influential words: good
ebe960dd-f8bd-42f3-aff4-aed6f0728848,heni mah,https://play-lh.googleusercontent.com/a/ACg8ocKwXvTM7CCorxa-JQ34SGQnNn9XEqLJwExEbLncBriO=mo,55,23.09.23,2023-10-19 05:27:04,,,23.09.23,1,"I can't even signup. In the process of signup, it askes to prefer from the account numbers I have. But when I enter my account it didn't respond. I have two Abyssinia account.",account,Functional Issues and User Experience,Neutral,No significant influential words
c1c0d5cb-6dd4-4aad-b6c9-ceaf4a817bba,Solomon Sol,https://play-lh.googleusercontent.com/a-/ALV-UjUJhsfMNnDaIUPWAZwz5PpO9wm5AIF0sKTy5-BsEE9Xig,0,23.09.23,2023-10-19 00:09:37,,,23.09.23,3,Wow,,Functional Issues and User Experience,Neutral,Influential words: Wow
e9971200-4457-4d9d-906a-9c253b8bc036,Ali Baba,https://play-lh.googleusercontent.com/a-/ALV-UjXb2Zfnc9YZvk8vDzEBBBVSiXacH6M01Z7NIhGur7R1xw,0,23.09.23,2023-10-18 16:47:49,,,23.09.23,1,Open,,Functional Issues and User Experience,Neutral,No significant influential words
ddaf97de-2ec5-4fd8-82fc-78cc7a91956c,iyuu Fufa,https://play-lh.googleusercontent.com/a/ACg8ocJpRCpmMhyentl4wXG4FO5Pp_OSXYNiNrHN4WMPcP0T=mo,0,23.09.23,2023-10-18 15:38:51,,,23.09.23,5,Good,good,Positive Feedback,Positive,Influential words: Good
03d178ab-831c-4fdc-a3e5-e7df174a0888,Lealem Anteneh,https://play-lh.googleusercontent.com/a/ACg8ocKqZTHbNf9spXbVK2Jw_WPpcyhUQMUKd9Qyeet5ozE6=mo,0,,2023-10-18 15:38:11,,,,1,Best app!,best,Positive Feedback,Positive,Influential words: Best
cb2e047a-944e-4e03-bb45-703209015e96,Efawok Teshome,https://play-lh.googleusercontent.com/a-/ALV-UjXXvl2TCg0GXNHnXhPv1w4Fc-Z1jyn41Bs_f3DKOoiSshc,0,,2023-10-18 08:30:57,,,,5,Cool😎,,Transaction and Compatibility Concerns,Neutral,No significant influential words
d48a9c46-b03a-41da-8c2f-52f0b7d56b25,ALBERT DESIGN,https://play-lh.googleusercontent.com/a-/ALV-UjXPPGDlV4Bl7nbMhR3h3P7tC1JJCmrDGcPGe6r2-U4DyvY,0,,2023-10-17 18:22:40,,,,5,Not work the next step id,,Account and Identification Issues,Neutral,No significant influential words
8abaf376-7ae1-45b3-a6cb-6538e776f074,Zeru Wal,https://play-lh.googleusercontent.com/a/ACg8ocKePJixUtHBvdkzguQ0_07hopuVnIkqiFNkXPZE1FrR=mo,1,,2023-10-17 17:06:20,,,,5,This app very good app I give five star,good,Operational Challenges within the App,Positive,"Influential words: very, good"
e912edaf-4aa1-4eda-bbf2-ca48c614a842,Hub Mumtaz,https://play-lh.googleusercontent.com/a/ACg8ocJB00LouZpRkE2BOf0nWFl0UN-GPVeYUSxTBt_a_mwR=mo,0,23.09.23,2023-10-13 07:53:36,,,23.09.23,5,Best BoA,best,Positive Feedback,Positive,Influential words: Best
fc3d2a29-dc75-40b2-809b-7a0ba8916e68,Muluken Birhanu,https://play-lh.googleusercontent.com/a-/ALV-UjWHzv04V5dknb6Z8_M0RFNzOe5BB4_Ewuu_tkjtsTV9qQ,8,23.09.23,2023-10-13 07:28:11,,,23.09.23,1,"The mobile application is not convenient. After taking a photo, it does not proceed to the next step. I think it should be fixed",,App Performance and Usability,Neutral,Influential words: fixed
9f06c7fc-634a-42bc-aa94-6d34c2369894,Astarekegn Gebeyehu,https://play-lh.googleusercontent.com/a-/ALV-UjVS1WRJ8fcph33FGmiyECBqtCPXmfiAn5V-K1B-_LVhyTs,1,23.08.03,2023-10-12 19:51:30,,,23.08.03,5,Great,great,App Performance and Usability,Positive,Influential words: Great
d2222236-3f56-401a-9505-ce9f5bcb5edc,yonatan ayalew,https://play-lh.googleusercontent.com/a-/ALV-UjWzMbrzGpiu3ro-_SKYdRiVF1vXLR--YY81Jz02_xS5nWw,222,23.09.23,2023-10-12 08:27:46,,,23.09.23,3,"I like the app. I enjoy the service ( transfers, deposit, branch & ATM locations, login process no time wasted on passwords, specially the loan services). The negative side of the apps are, Bulk information, navigation through the interface, and sometimes it takes too much time to load and also it gets stuck on commands. Overl all great start appreciate the innovation.","great, like",App Performance and Usability,Positive,"Influential words: enjoy, wasted, specially, negative, much, great"
5d60ffd6-4b99-4341-92ae-0afcc7a93586,Dagimwi x Semu king,https://play-lh.googleusercontent.com/a-/ALV-UjVhe2vpl1m26JmpMNvpiJdYCE92CZBPl9DQXnwxzAWj9g,1,23.08.03,2023-10-11 12:33:45,,,23.08.03,5,It's nice .. Abyssinia is num.1,,Functional Issues and User Experience,Positive,Influential words: nice
e897459c-140a-4b52-8bbc-adcaab7e2aef,Engidashet Wendwosen,https://play-lh.googleusercontent.com/a/ACg8ocK05pLXwhsdVFhWKcYCWHHlv8577dLn-EYROcX7pY6y=mo,0,,2023-10-11 09:59:19,,,,5,Best,best,Positive Feedback,Positive,Influential words: Best
0d5d7ae7-634c-4ba9-ab9a-cdb74ab4648e,Ashenafi Dagne,https://play-lh.googleusercontent.com/a-/ALV-UjV_kBHKreebtSjosdF2nGrcFpydWZZIw6t6wdY3kiw2hQ,0,,2023-10-10 19:08:01,,,,1,Amezing apollo,,Positive Feedback,Neutral,No significant influential words
cb3626c2-5f52-4fb6-a6ef-618bc5e1eed0,behailu besha,https://play-lh.googleusercontent.com/a/ACg8ocL9j1gSzpGMDRfH0GIkGNt69wcKSfZiU5kystWQiQ1m=mo,0,23.09.23,2023-10-10 08:00:59,,,23.09.23,5,Nice app,,Operational Challenges within the App,Positive,Influential words: Nice
e97a1c48-dc08-446b-95ac-40625f3cd0e3,Bilal Kemal,https://play-lh.googleusercontent.com/a-/ALV-UjWrqYskxUDYiOd2SZLbLaCgWPBTXp94fqKbmApaerG4yA,0,23.09.23,2023-10-10 03:19:18,,,23.09.23,5,good,good,Positive Feedback,Positive,Influential words: good
68d16a53-83ca-493e-ad36-fc80adbf85d9,Biruh Aimero,https://play-lh.googleusercontent.com/a/ACg8ocI_8gdcPUYGuIoNgO8pIK3SDFIYC7eLRRwdcseAZjfO=mo,0,23.08.03,2023-10-09 17:25:06,,,23.08.03,3,I like,like,Operational Challenges within the App,Neutral,No significant influential words
4c8dfb13-263f-424f-96e0-ab836bf81b23,Yonatan Hailu,https://play-lh.googleusercontent.com/a-/ALV-UjXxeNbBZV6LcpNSc5Bc6WLnlrGqkKyRa2BT0YJLVxlcouk,0,,2023-10-09 17:02:20,,,,5,It's Good,good,Positive Feedback,Positive,Influential words: Good
680d051f-977c-471b-abd3-61d67f678ef7,Dan Dan,https://play-lh.googleusercontent.com/a/ACg8ocJJeIHlgsx_XLSb4hmfSmTw3YBlj0ILC1etxGp2cSdpSQ=mo,0,,2023-10-09 10:44:00,,,,4,My negative experience is that loging with a sim card in another phone it is very difficult so please make it to work as much as possible you can.,experience,Functional Issues and User Experience,Negative,"Influential words: negative, very, difficult, much"
